store_id,product_id,date,sales_quantity,is_promo
87,2028,2017-11-29,0.0,0
124,1076,2018-10-13,0.0,0
35,1010,2017-06-02,0.0,0
3,685,2019-12-07,0.0,0
72,63,2017-10-07,0.0,0
64,3154,2017-12-09,0.0,0
130,3624,2019-04-19,0.0,0
115,3458,2018-07-07,1.0,0
107,1518,2019-07-11,0.0,0
64,1537,2018-06-06,0.0,0
132,3073,2019-02-09,0.0,0
1,1727,2019-08-07,0.0,0
22,215,2019-09-27,0.0,0
9,2982,2017-09-18,0.0,0
120,1536,2018-05-21,0.0,0
115,3454,2018-07-30,0.0,0
64,3238,2019-07-13,0.0,0
130,2649,2019-09-30,1.0,0
53,3628,2017-10-11,0.0,0
38,3083,2019-05-29,0.0,1
107,2640,2017-06-13,0.0,0
102,1484,2017-04-22,0.0,0
60,3342,2019-03-11,1.0,0
60,2549,2017-07-21,0.0,0
43,2874,2019-04-26,0.0,0
107,412,2018-11-21,0.0,0
1,1627,2017-02-12,0.0,1
22,2558,2018-04-30,0.0,0
55,2759,2018-09-13,0.0,0
1,2607,2017-11-03,0.0,0
115,916,2018-01-12,2.0,0
4,1472,2019-05-25,0.0,0
18,1090,2017-09-10,0.0,0
53,1201,2017-07-06,4.0,0
4,1567,2018-01-23,0.0,0
94,1141,2018-08-28,0.0,0
84,2085,2017-11-22,7.0,0
107,789,2017-02-23,0.0,0
121,1070,2018-11-19,1.0,0
121,1175,2018-08-02,2.0,0
131,3267,2018-09-12,0.0,0
35,1939,2018-01-15,5.0,0
102,705,2018-11-24,0.0,0
38,1805,2019-08-29,0.0,0
68,1428,2019-10-22,0.0,0
135,688,2017-12-08,0.0,0
85,683,2018-07-19,0.0,0
7,379,2017-11-11,0.0,0
124,1854,2018-10-28,0.0,0
64,164,2018-07-13,0.0,0
94,595,2018-01-14,9.0,0
9,1686,2018-03-11,0.0,0
124,1058,2018-01-06,0.0,0
118,1110,2019-11-06,0.0,0
57,3474,2019-11-22,0.0,0
55,822,2018-04-23,0.0,0
38,845,2019-08-10,0.0,0
1,2656,2018-11-03,0.0,0
107,722,2017-11-08,0.0,0
35,364,2018-10-15,0.0,0
115,925,2017-08-15,0.0,0
120,2370,2018-06-20,0.0,0
94,892,2018-04-04,0.0,0
84,841,2019-09-26,0.0,0
65,344,2019-10-17,8.0,0
19,1358,2018-09-05,0.0,0
30,2214,2017-06-29,0.0,0
118,3180,2018-04-07,0.0,0
22,2545,2018-06-20,1.0,0
45,1912,2017-12-13,0.0,0
102,2480,2019-08-19,0.0,0
19,1493,2017-09-18,0.0,0
102,2129,2018-01-17,0.0,0
38,3275,2019-10-17,0.0,0
121,3213,2018-05-01,0.0,0
1,2141,2018-11-20,5.0,0
58,1042,2018-11-06,0.0,0
9,3309,2018-04-26,0.0,0
43,2724,2019-08-16,1.0,0
9,409,2019-03-18,1.0,0
109,2157,2018-03-24,0.0,0
124,3619,2017-07-09,0.0,0
87,1147,2019-01-23,0.0,0
7,2486,2017-04-20,0.0,0
35,298,2018-07-13,5.0,0
131,2579,2018-12-23,0.0,1
115,3319,2017-01-29,3.0,0
19,1063,2018-11-03,0.0,0
19,2316,2019-03-30,0.0,0
87,2462,2019-05-05,0.0,0
26,305,2018-12-21,0.0,1
53,3209,2019-09-25,0.0,0
38,919,2019-05-03,0.0,0
126,564,2018-02-20,0.0,0
132,1488,2017-10-30,0.0,0
118,813,2017-07-19,0.0,0
51,344,2017-02-19,1.0,0
111,1405,2017-09-28,0.0,0
19,602,2017-07-06,2.0,1
65,836,2018-03-28,0.0,0
26,3574,2018-04-12,1.0,0
87,1918,2018-08-18,0.0,0
55,753,2017-11-16,0.0,0
4,3470,2019-10-14,0.0,0
135,1442,2018-08-10,0.0,0
53,1364,2018-12-01,0.0,1
87,2017,2019-05-10,0.0,0
22,2384,2019-10-09,0.0,0
107,17,2019-03-03,0.0,0
72,1200,2019-07-27,0.0,0
38,564,2017-02-16,0.0,0
124,2640,2017-04-08,0.0,0
55,3652,2017-02-14,0.0,0
7,1069,2018-04-24,0.0,0
64,705,2018-06-02,0.0,0
115,2168,2018-09-25,0.0,0
30,3342,2019-04-25,0.0,0
126,3399,2019-05-22,0.0,0
126,3400,2018-08-08,0.0,0
60,3186,2018-06-16,1.0,0
53,1167,2018-05-22,0.0,1
87,2092,2019-10-12,0.0,0
4,3151,2018-01-29,4.0,0
22,1245,2017-07-20,0.0,0
118,1493,2019-03-29,0.0,0
83,2386,2017-05-31,0.0,0
46,630,2019-04-27,0.0,0
22,2339,2019-07-02,0.0,0
35,3609,2018-11-08,0.0,0
64,3549,2017-05-20,0.0,0
131,1177,2019-11-19,0.0,0
135,532,2019-11-27,0.0,0
18,835,2019-12-13,0.0,0
135,2484,2019-05-02,0.0,0
111,739,2017-05-25,0.0,0
7,1039,2017-06-17,0.0,0
1,2450,2018-01-28,0.0,0
1,2384,2017-06-22,0.0,0
3,2823,2018-02-15,0.0,0
111,1300,2018-02-11,0.0,0
53,3048,2017-11-13,0.0,0
38,181,2019-01-08,2.0,0
121,2538,2017-11-22,0.0,0
107,286,2019-08-15,1.0,0
38,1871,2017-06-30,0.0,0
38,2855,2017-11-05,0.0,0
55,326,2019-06-07,1.0,1
72,2912,2018-04-07,0.0,0
135,734,2018-04-06,0.0,0
1,54,2018-05-05,4.0,0
60,2050,2018-02-08,0.0,0
131,1937,2019-01-10,0.0,0
132,1896,2019-12-07,0.0,0
19,2055,2019-09-14,0.0,0
7,1932,2017-01-14,0.0,0
64,554,2017-11-06,1.0,0
85,775,2019-06-03,1.0,0
46,989,2019-02-11,0.0,0
9,854,2017-11-16,0.0,0
109,1510,2017-08-03,0.0,0
46,2376,2018-02-17,1.0,0
64,862,2019-03-16,0.0,0
102,457,2017-12-26,0.0,0
64,616,2017-07-31,0.0,0
109,2560,2017-01-25,1.0,0
131,2108,2019-07-25,0.0,0
19,1345,2019-10-27,0.0,0
135,2623,2018-09-16,0.0,0
135,3497,2019-08-18,0.0,0
109,410,2019-07-26,1.0,0
46,1403,2019-07-30,1.0,0
102,3005,2019-07-25,0.0,0
65,1645,2018-03-17,0.0,0
65,2082,2018-07-18,0.0,0
60,30,2019-05-13,0.0,0
4,2997,2019-05-02,0.0,0
130,301,2017-11-07,0.0,0
90,2451,2017-10-20,0.0,0
132,1741,2019-04-06,0.0,0
131,1268,2019-07-09,0.0,0
111,2051,2018-01-07,0.0,0
55,1887,2018-11-28,0.0,0
43,418,2019-01-12,0.0,0
53,889,2018-12-13,0.0,0
84,3136,2017-01-03,3.0,0
30,2205,2018-10-27,0.0,0
118,1386,2017-03-21,0.0,0
64,942,2017-07-08,0.0,0
30,3333,2017-09-18,0.0,0
121,178,2019-02-14,0.0,0
35,336,2018-09-01,0.0,0
87,1025,2019-12-04,2.0,0
35,1783,2019-02-17,0.0,0
111,217,2018-11-10,0.0,0
118,415,2018-02-14,0.0,0
87,2420,2019-10-24,0.0,0
53,1701,2017-11-13,0.0,0
107,2528,2019-05-13,0.0,0
45,443,2018-07-01,1.0,0
18,3605,2019-12-04,1.0,0
4,2118,2019-01-15,0.0,0
135,64,2019-12-28,0.0,1
102,316,2019-10-15,1.0,0
64,383,2019-06-08,0.0,0
115,762,2019-07-12,1.0,0
109,3167,2018-08-06,0.0,0
132,1228,2018-03-02,0.0,0
131,972,2018-10-25,0.0,0
118,2189,2019-11-16,0.0,0
68,602,2019-04-06,0.0,1
4,1522,2019-10-05,0.0,0
46,1047,2018-03-21,0.0,1
87,243,2018-09-12,0.0,0
26,1223,2017-01-09,1.0,0
111,1428,2017-03-24,0.0,1
83,1198,2019-04-30,0.0,0
84,1499,2019-08-09,0.0,0
65,3321,2019-08-15,1.0,0
7,66,2018-10-01,0.0,0
4,595,2018-09-28,0.0,0
64,519,2017-04-26,0.0,0
121,1426,2017-05-23,0.0,0
38,2853,2017-03-30,0.0,0
131,300,2019-03-03,0.0,0
22,1837,2019-05-15,0.0,0
87,864,2018-11-11,2.0,0
135,2602,2018-02-28,0.0,0
19,3413,2018-05-14,0.0,0
109,531,2017-12-20,0.0,0
4,2141,2019-10-10,3.0,0
64,2135,2018-10-29,0.0,0
55,381,2018-03-28,0.0,0
4,2328,2019-11-18,0.0,0
38,2411,2017-12-01,0.0,0
38,214,2018-11-06,0.0,0
131,3456,2019-03-26,0.0,0
126,3550,2017-07-07,0.0,0
109,3549,2017-07-27,0.0,0
124,3652,2019-09-28,0.0,0
65,2045,2019-09-15,0.0,0
130,3221,2019-01-26,1.0,1
46,165,2019-11-20,0.0,0
64,389,2018-03-19,0.0,0
45,128,2018-06-08,1.0,0
22,3519,2017-03-14,0.0,0
94,337,2019-10-12,36.0,0
19,760,2017-09-15,0.0,0
85,1443,2018-09-20,0.0,0
65,2007,2019-05-28,1.0,0
135,3090,2018-02-25,0.0,0
135,292,2017-05-27,0.0,0
124,1182,2018-04-14,0.0,0
118,383,2018-06-29,2.0,0
9,3455,2019-03-23,0.0,0
19,2323,2018-12-24,0.0,0
22,2473,2019-05-09,0.0,0
72,667,2018-03-19,0.0,0
22,1360,2017-03-24,0.0,0
65,663,2018-10-11,0.0,0
65,2201,2018-07-29,0.0,0
135,3625,2017-02-13,0.0,0
130,261,2019-11-04,0.0,0
121,582,2019-02-11,0.0,1
22,1504,2017-09-06,0.0,0
1,646,2018-02-15,0.0,0
131,1519,2019-03-12,0.0,0
60,1837,2019-05-06,0.0,0
1,1298,2019-12-08,0.0,0
102,3187,2018-05-26,0.0,0
7,356,2019-06-06,0.0,0
118,287,2017-01-16,0.0,0
68,2119,2017-05-27,0.0,1
115,1584,2017-11-04,0.0,1
102,347,2018-10-09,0.0,0
94,327,2017-09-29,1.0,0
53,1329,2018-02-26,2.0,0
131,2800,2018-06-17,0.0,0
102,626,2018-02-18,0.0,0
118,2181,2019-01-07,0.0,0
43,825,2017-02-15,2.0,0
131,1523,2017-07-30,0.0,0
102,1764,2017-06-26,0.0,0
55,373,2019-11-21,0.0,0
132,1187,2017-03-08,0.0,0
7,80,2017-12-20,0.0,0
7,2412,2019-06-08,0.0,0
132,2643,2017-01-29,0.0,0
72,1996,2018-06-18,0.0,0
118,3143,2019-01-10,0.0,0
124,120,2018-01-30,0.0,0
7,1630,2019-01-09,0.0,0
38,2028,2019-01-31,0.0,1
132,667,2018-03-20,0.0,0
58,1945,2019-05-10,0.0,0
121,890,2019-08-10,0.0,0
35,2860,2018-11-25,0.0,0
135,889,2018-09-28,0.0,0
111,319,2018-12-30,0.0,0
130,1954,2018-03-30,1.0,1
64,1901,2018-11-21,0.0,0
91,549,2018-08-04,0.0,0
87,1740,2019-12-08,5.0,0
43,1131,2017-12-03,0.0,0
19,2441,2018-08-07,0.0,0
64,795,2019-08-26,0.0,0
30,1346,2019-11-28,0.0,1
94,228,2018-10-07,0.0,0
72,177,2018-09-02,0.0,0
135,1886,2019-06-21,0.0,0
124,1119,2018-01-01,1.0,0
124,1799,2018-10-03,0.0,0
22,2333,2017-03-14,0.0,0
111,1824,2018-01-22,0.0,0
22,239,2019-03-10,0.0,0
68,3134,2019-06-29,0.0,0
124,2743,2018-05-31,0.0,0
19,2443,2018-11-24,2.0,0
7,3629,2018-11-19,1.0,0
26,1462,2019-01-05,0.0,0
19,2306,2019-12-28,0.0,0
35,2963,2018-07-27,0.0,0
102,2597,2018-02-06,0.0,0
85,1502,2019-04-02,1.0,0
53,2772,2017-02-22,0.0,0
1,3468,2018-07-25,2.0,0
83,1722,2018-04-18,0.0,0
135,2842,2018-03-26,0.0,0
64,2484,2017-02-15,0.0,0
68,956,2018-03-04,0.0,1
102,3496,2017-03-05,0.0,0
115,606,2019-11-01,0.0,0
4,2100,2019-08-09,0.0,0
65,3306,2017-12-10,0.0,0
135,2432,2018-04-20,0.0,0
84,2163,2017-02-05,0.0,1
26,1676,2019-04-21,0.0,0
130,2024,2018-06-24,0.0,0
102,3294,2019-11-17,0.0,0
19,1402,2017-07-18,0.0,0
102,1975,2018-09-26,5.0,0
1,1500,2017-09-06,0.0,0
53,47,2019-07-22,0.0,0
55,3617,2018-06-08,9.0,0
7,3435,2017-07-24,0.0,0
7,1898,2017-04-25,0.0,0
102,2114,2018-06-09,1.0,0
30,3025,2019-02-27,0.0,0
109,739,2017-09-22,0.0,0
84,3444,2018-09-29,0.0,0
124,1894,2019-04-02,2.0,0
7,2976,2018-08-15,0.0,0
51,876,2019-05-13,1.0,0
84,1784,2017-07-23,0.0,0
64,3402,2018-09-23,0.0,0
102,1109,2017-06-26,0.0,0
118,2926,2019-03-02,0.0,0
4,2306,2018-12-10,0.0,0
85,2277,2018-11-11,4.0,0
135,2883,2017-04-25,0.0,0
4,3514,2018-06-05,0.0,0
26,1925,2019-04-14,0.0,0
102,2908,2018-05-24,0.0,0
102,1643,2018-04-02,0.0,0
118,738,2019-06-05,0.0,0
94,2763,2019-09-20,0.0,0
135,3173,2018-09-04,7.0,0
118,383,2018-12-21,0.0,1
4,2123,2019-04-26,0.0,0
135,1894,2018-09-10,3.0,0
91,558,2017-07-28,0.0,0
19,2329,2019-05-24,0.0,0
64,2931,2017-06-02,0.0,0
120,3641,2019-08-19,0.0,0
38,3237,2019-02-11,0.0,0
22,1550,2019-09-10,0.0,0
19,2829,2018-07-22,0.0,0
4,19,2019-01-05,0.0,0
64,3549,2017-11-28,0.0,0
55,3090,2019-04-15,0.0,0
35,1358,2018-04-29,0.0,0
65,720,2019-11-22,0.0,0
135,1353,2017-04-22,10.0,1
120,1866,2017-03-23,0.0,0
7,1561,2017-10-05,7.0,0
60,995,2017-08-08,0.0,1
53,3004,2019-10-27,0.0,0
94,763,2017-08-16,0.0,0
72,322,2018-07-18,0.0,0
87,2896,2017-02-06,0.0,0
18,3326,2017-04-22,0.0,0
135,1912,2019-04-12,0.0,0
109,403,2019-02-25,0.0,0
18,496,2017-08-17,0.0,0
111,2849,2019-07-18,0.0,0
55,3569,2019-12-28,0.0,1
115,225,2017-12-08,0.0,0
124,2297,2019-08-06,0.0,0
131,19,2018-09-10,3.0,0
9,2645,2019-01-01,0.0,0
38,2059,2018-10-16,0.0,0
109,3536,2018-12-14,0.0,0
35,2719,2018-02-23,1.0,0
53,3319,2017-10-26,0.0,0
35,2109,2019-05-19,0.0,0
22,3519,2017-05-25,0.0,0
111,3507,2018-04-10,0.0,0
85,2991,2017-12-09,0.0,0
22,3279,2018-08-03,0.0,0
22,2072,2018-02-03,0.0,0
132,1042,2019-09-01,0.0,0
94,258,2019-01-23,0.0,0
111,306,2019-01-09,0.0,0
135,3072,2018-09-29,0.0,0
84,178,2019-08-03,0.0,0
65,663,2019-01-18,0.0,0
53,1538,2017-03-12,1.0,0
85,3461,2018-12-30,1.0,0
87,3263,2017-08-16,0.0,0
64,248,2019-05-22,0.0,0
107,1671,2019-09-02,3.0,0
4,2196,2018-05-01,0.0,1
115,1845,2019-08-20,0.0,0
85,244,2018-11-25,0.0,0
57,2478,2019-03-06,0.0,0
60,2713,2018-08-19,1.0,0
64,1002,2018-10-23,0.0,0
135,2709,2019-07-02,0.0,0
94,1048,2019-11-19,1.0,0
26,1785,2018-07-15,1.0,0
38,3207,2019-04-07,0.0,0
94,325,2017-11-24,7.0,0
30,1682,2017-07-03,0.0,0
60,3501,2018-12-20,3.0,1
55,1146,2019-08-09,0.0,0
1,2687,2018-03-07,0.0,0
4,2971,2017-06-18,0.0,1
132,1544,2019-04-08,0.0,0
55,2339,2018-05-27,0.0,0
135,2828,2019-11-16,1.0,0
60,344,2018-10-15,172.0,0
118,1097,2018-12-27,0.0,0
22,1643,2019-04-18,0.0,0
107,407,2017-11-07,0.0,0
94,1143,2019-01-26,4.0,0
18,1340,2017-06-01,0.0,0
135,3070,2019-07-24,0.0,0
115,3614,2018-04-22,0.0,0
94,2040,2018-03-21,2.0,0
102,1361,2018-11-01,0.0,0
19,1677,2019-12-16,0.0,0
7,1658,2017-09-03,0.0,0
35,345,2018-01-04,0.0,0
118,3148,2017-02-06,0.0,0
9,3277,2019-04-24,0.0,0
124,981,2018-07-19,2.0,0
126,205,2018-07-22,0.0,0
7,3025,2019-06-06,0.0,0
35,3612,2019-03-09,0.0,0
135,1094,2018-07-12,0.0,0
22,1668,2018-02-24,0.0,0
131,2740,2019-07-08,0.0,0
126,481,2019-02-18,0.0,0
131,994,2018-08-13,0.0,0
118,1511,2018-03-23,0.0,0
46,1755,2019-04-10,0.0,0
9,1832,2019-05-04,0.0,0
1,919,2018-05-10,0.0,0
57,1171,2017-10-21,0.0,0
35,638,2018-07-11,0.0,0
38,3629,2017-11-27,1.0,0
18,340,2018-09-26,0.0,0
30,2900,2018-06-22,0.0,0
121,1822,2019-01-27,0.0,0
4,938,2018-11-22,0.0,0
22,2455,2019-02-11,0.0,0
64,2926,2019-05-04,0.0,0
65,2863,2019-05-13,0.0,0
57,583,2018-01-03,0.0,0
26,1023,2017-07-20,1.0,0
124,440,2018-07-30,2.0,0
60,7,2019-09-03,0.0,1
35,2400,2018-12-02,0.0,0
124,2628,2018-01-15,0.0,0
19,44,2018-01-19,0.0,0
7,2529,2017-10-17,4.0,0
111,403,2019-01-21,0.0,0
72,2472,2018-11-26,0.0,0
135,1836,2018-12-11,0.0,0
102,782,2018-04-23,0.0,0
7,14,2018-11-30,0.0,0
135,1776,2019-11-15,0.0,0
1,214,2018-05-19,0.0,0
60,3428,2018-09-11,0.0,0
107,261,2018-07-13,0.0,0
35,140,2019-04-10,0.0,0
30,2402,2018-09-28,0.0,0
124,2555,2019-09-07,0.0,0
120,1772,2019-02-26,0.0,0
124,2399,2017-08-29,1.0,0
64,3126,2019-08-29,6.0,0
121,1175,2018-07-07,1.0,0
51,184,2018-10-12,2.0,1
83,1641,2018-01-23,0.0,0
121,3278,2017-05-27,0.0,1
7,1337,2019-10-03,1.0,0
30,1564,2019-04-08,0.0,0
68,779,2017-11-07,0.0,0
109,2005,2017-08-19,0.0,0
38,2741,2017-05-11,4.0,0
9,2472,2017-11-22,0.0,0
4,641,2017-09-03,0.0,0
124,427,2018-12-01,0.0,0
120,3322,2019-03-15,0.0,0
38,3046,2018-03-13,0.0,0
64,3292,2018-05-26,0.0,0
115,2537,2017-08-23,0.0,0
26,2054,2018-02-02,0.0,0
55,10,2019-06-25,0.0,0
135,1775,2018-03-06,0.0,0
135,3435,2018-03-25,0.0,0
4,655,2019-06-06,0.0,1
94,3007,2018-07-31,0.0,0
30,3152,2017-08-12,0.0,0
109,410,2018-03-10,6.0,0
53,1079,2019-11-30,0.0,0
84,2957,2018-10-26,0.0,0
65,3501,2019-05-03,0.0,0
72,1993,2018-09-07,0.0,0
118,1763,2018-11-18,0.0,0
102,3180,2019-01-12,0.0,0
126,1309,2017-12-03,0.0,0
4,2313,2018-03-26,0.0,0
87,3573,2019-07-11,0.0,0
35,1893,2019-09-22,2.0,0
35,3465,2019-05-09,1.0,0
118,2169,2018-09-09,0.0,0
18,1325,2018-11-18,0.0,0
18,451,2017-07-22,0.0,0
118,3019,2017-05-09,0.0,0
102,220,2019-10-09,2.0,0
30,3021,2017-07-11,1.0,0
19,956,2018-04-23,0.0,0
4,2141,2019-05-27,7.0,0
26,2644,2019-03-08,0.0,0
9,3490,2019-04-18,0.0,0
111,1942,2018-02-19,0.0,0
87,2399,2018-10-23,0.0,0
87,1541,2019-08-19,0.0,0
19,2257,2017-08-05,0.0,0
111,2687,2017-08-28,0.0,0
83,1666,2017-03-18,0.0,1
94,1561,2019-05-25,25.0,0
124,766,2019-01-05,0.0,0
135,3267,2019-10-26,0.0,0
131,320,2019-06-26,3.0,0
90,2366,2018-03-19,0.0,0
46,1739,2019-07-07,0.0,0
135,1050,2017-10-31,0.0,0
55,2597,2019-03-03,0.0,0
4,2860,2018-09-09,0.0,0
135,1053,2017-08-14,0.0,0
132,2501,2019-10-23,0.0,0
85,3501,2019-11-19,1.0,0
135,2416,2018-05-10,0.0,1
83,1858,2017-07-14,0.0,0
121,1260,2018-11-16,0.0,0
53,1167,2019-06-09,0.0,0
46,2747,2019-04-03,0.0,0
18,1968,2017-08-29,0.0,0
14,1808,2019-07-22,0.0,0
57,2523,2019-04-10,0.0,0
22,3233,2017-06-24,0.0,0
130,86,2017-06-02,0.0,1
84,3401,2019-05-22,0.0,0
9,745,2018-04-10,0.0,0
132,2901,2017-10-26,0.0,0
130,583,2018-06-24,0.0,0
87,2313,2018-07-23,0.0,0
87,1182,2018-09-03,2.0,0
53,674,2018-11-16,0.0,0
102,3221,2019-11-01,0.0,0
87,2718,2019-09-21,1.0,0
51,370,2019-11-06,0.0,0
124,709,2019-01-31,0.0,0
51,1932,2018-10-25,0.0,0
7,2100,2019-08-10,0.0,0
65,2478,2017-05-07,0.0,0
111,1161,2018-12-14,0.0,0
65,1586,2017-07-31,0.0,0
124,2790,2017-07-01,2.0,0
1,3199,2019-07-07,0.0,0
85,3604,2019-03-11,51.0,0
26,2749,2017-01-25,0.0,0
83,1519,2018-10-07,0.0,0
135,1836,2018-09-08,0.0,0
4,2546,2017-01-25,0.0,0
30,2500,2017-09-23,0.0,0
4,3501,2017-11-02,0.0,0
35,3151,2019-12-21,1.0,1
115,1460,2018-12-19,0.0,0
4,1804,2017-10-06,0.0,0
121,3444,2019-06-17,0.0,0
124,2811,2017-11-04,0.0,0
22,3511,2018-10-08,0.0,0
124,3048,2018-04-07,0.0,0
9,3125,2019-06-28,0.0,0
7,454,2019-12-06,0.0,0
18,1811,2017-02-03,0.0,0
131,411,2019-10-15,0.0,0
65,681,2018-10-28,0.0,0
124,2164,2018-12-04,0.0,0
1,976,2019-03-11,0.0,0
45,293,2019-11-15,2.0,0
72,3529,2017-12-28,0.0,1
55,2650,2019-12-21,0.0,1
22,3646,2018-01-30,0.0,0
4,2684,2019-09-03,0.0,0
118,789,2018-03-01,0.0,0
85,1361,2019-11-11,2.0,0
22,699,2018-12-16,0.0,0
83,3270,2017-01-15,0.0,1
87,3330,2018-08-28,0.0,0
87,2650,2018-12-14,0.0,1
131,2202,2017-02-11,0.0,0
120,2413,2017-12-14,0.0,0
115,125,2018-08-05,0.0,0
60,2736,2017-07-07,1.0,0
7,3059,2018-05-29,2.0,0
64,2010,2019-10-19,0.0,0
4,763,2018-07-07,0.0,0
130,889,2018-10-10,1.0,0
68,297,2019-02-11,0.0,0
55,2271,2019-05-31,0.0,1
102,2839,2019-10-26,0.0,0
30,1682,2018-07-30,0.0,0
68,2346,2018-05-20,0.0,0
38,933,2019-09-17,0.0,0
55,679,2019-03-12,0.0,0
83,2121,2019-03-22,0.0,0
22,2363,2018-03-02,0.0,0
7,2108,2019-04-18,0.0,0
65,549,2019-05-31,1.0,0
115,2595,2018-09-05,0.0,0
57,700,2017-03-04,0.0,0
55,53,2017-10-14,0.0,0
94,3486,2017-03-16,10.0,0
121,244,2017-10-18,0.0,0
26,782,2018-03-26,4.0,0
84,440,2017-03-28,0.0,0
111,3169,2019-01-02,0.0,0
85,1932,2017-09-24,2.0,1
107,264,2018-08-21,0.0,0
1,1835,2019-04-06,1.0,0
111,820,2017-11-13,0.0,0
124,971,2018-10-20,0.0,0
4,7,2018-10-15,0.0,0
109,1851,2017-06-23,0.0,1
102,1106,2018-10-02,0.0,0
22,88,2017-03-15,0.0,0
22,446,2018-02-24,0.0,0
4,3435,2019-11-27,0.0,0
87,674,2018-09-30,0.0,0
135,729,2017-08-26,0.0,0
94,2161,2017-08-11,4.0,0
130,2991,2017-12-12,0.0,0
64,221,2018-09-05,0.0,0
64,1515,2017-12-08,0.0,0
85,814,2019-01-23,1.0,0
83,294,2017-03-06,0.0,1
107,3659,2018-02-25,0.0,0
120,834,2018-10-24,0.0,0
35,43,2017-02-25,0.0,0
38,2462,2019-01-05,0.0,0
19,1296,2019-11-02,0.0,0
109,1047,2017-08-13,0.0,0
120,3053,2018-09-14,0.0,0
87,3026,2018-04-22,7.0,0
7,277,2019-07-01,0.0,0
64,1493,2017-11-30,0.0,0
60,458,2017-09-25,0.0,1
126,2078,2018-10-27,0.0,0
7,1204,2017-11-28,2.0,0
84,2949,2018-05-01,0.0,0
130,2120,2019-06-04,0.0,0
22,2694,2018-09-16,4.0,0
4,253,2019-05-30,0.0,1
30,2051,2017-05-07,0.0,0
102,465,2017-08-16,0.0,0
111,453,2018-04-04,1.0,0
135,2579,2018-11-25,0.0,0
130,2808,2019-02-24,0.0,0
4,1969,2019-05-30,0.0,1
135,1975,2018-05-30,3.0,0
35,3222,2017-11-10,0.0,0
102,1555,2019-04-02,12.0,0
55,3032,2019-02-18,0.0,0
111,1547,2017-08-06,0.0,0
51,918,2018-10-22,1.0,1
85,1497,2019-01-24,0.0,0
107,2792,2017-11-01,0.0,0
87,2474,2019-07-31,0.0,0
9,1630,2018-05-05,0.0,0
83,1503,2018-12-04,0.0,0
22,308,2019-05-26,0.0,0
109,1837,2017-03-02,1.0,0
55,897,2019-04-11,0.0,0
60,2099,2019-10-04,1.0,0
58,398,2017-10-30,0.0,0
94,3067,2018-08-15,0.0,0
4,2697,2019-03-15,0.0,0
7,906,2018-06-12,0.0,1
22,664,2019-02-23,0.0,0
126,3085,2019-09-03,0.0,0
38,1011,2019-08-03,0.0,0
102,3551,2019-02-22,0.0,0
65,2650,2019-04-26,0.0,0
84,2013,2017-10-30,0.0,0
135,2163,2017-07-15,2.0,0
87,981,2018-11-15,4.0,0
35,581,2018-01-21,0.0,0
109,2905,2017-04-14,1.0,0
55,215,2019-04-05,0.0,0
4,60,2018-07-07,0.0,0
118,2587,2018-08-26,0.0,0
65,959,2019-08-31,0.0,0
126,2124,2019-01-12,0.0,0
72,235,2017-09-24,0.0,0
35,2231,2017-02-04,0.0,0
19,456,2018-06-03,0.0,0
132,2875,2019-03-27,0.0,0
130,2730,2018-10-11,0.0,0
131,188,2019-04-29,0.0,0
7,3207,2019-02-12,0.0,0
83,2656,2019-06-26,0.0,0
60,1186,2017-11-11,1.0,0
87,2775,2019-03-18,0.0,0
4,1954,2017-12-02,0.0,0
35,2317,2018-09-13,0.0,0
64,2051,2017-04-13,0.0,0
4,813,2018-02-16,0.0,0
35,2261,2019-04-09,0.0,0
135,2213,2018-01-05,16.0,0
115,2588,2018-02-14,0.0,0
35,778,2018-02-16,0.0,0
58,353,2019-01-30,0.0,0
22,2694,2018-07-10,0.0,0
111,3434,2019-01-08,0.0,0
55,1620,2018-12-29,0.0,1
115,2604,2017-11-27,0.0,0
26,2345,2018-03-11,2.0,1
35,3633,2017-04-23,0.0,0
4,3485,2018-11-28,0.0,0
94,1927,2018-05-18,0.0,0
19,2157,2018-02-17,0.0,0
26,3396,2017-04-26,1.0,0
135,1143,2018-02-09,3.0,0
22,2195,2018-03-04,0.0,0
18,1708,2019-06-11,0.0,0
91,2572,2018-09-05,2.0,0
65,2620,2017-12-17,0.0,0
124,3614,2017-02-25,0.0,0
87,2390,2018-11-27,0.0,0
87,1762,2018-07-19,1.0,0
111,1542,2018-12-17,0.0,0
1,2456,2018-06-12,0.0,0
84,1314,2017-09-18,3.0,0
18,1386,2017-08-22,0.0,0
68,1472,2019-04-26,0.0,0
131,2808,2017-08-08,1.0,1
111,3197,2017-03-06,0.0,0
26,300,2017-07-07,0.0,0
43,982,2018-07-04,0.0,0
1,1932,2019-11-09,5.0,1
65,454,2018-08-24,0.0,0
94,3518,2019-12-27,0.0,1
118,3292,2018-05-14,0.0,0
85,329,2018-11-30,0.0,0
124,120,2018-05-30,0.0,0
1,1300,2019-03-17,0.0,0
7,3620,2018-02-21,0.0,0
132,2385,2019-06-01,0.0,1
46,1181,2017-07-28,0.0,0
18,3142,2018-08-16,0.0,0
94,2621,2017-05-01,0.0,0
72,1643,2019-03-17,0.0,0
19,68,2019-06-10,0.0,0
43,3071,2017-09-10,0.0,0
131,2841,2017-05-26,0.0,0
84,3278,2017-05-27,0.0,1
